Period,Location,Time,Temperature,Reading (Oxygen),Reading (Hydrogen Cyanide),TWA (Hydrogen Cyanide),STEL (Hydrogen Cyanide),Reading (Nitrogen Dioxide),TWA (Nitrogen Dioxide),STEL (Nitrogen Dioxide),Reading (Hydrogen Sulfide),TWA (Hydrogen Sulfide),STEL (Hydrogen Sulfide),Reading (Carbon Monoxide),TWA (Carbon Monoxide),STEL (Carbon Monoxide),Reading (Carbon Dioxide),TWA (Carbon Dioxide),STEL (Carbon Dioxide)
1,,6/22/2015 9:07:22 AM,20,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:07:27 AM,20,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:07:32 AM,20,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:07:37 AM,20,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:07:42 AM,20,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:07:47 AM,19,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:07:52 AM,20,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:07:57 AM,20,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:08:02 AM,20,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:08:07 AM,20,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:08:12 AM,20,20.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
1,,6/22/2015 9:08:17 AM,20,20.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.05,0,0
